,Unnamed: 0,名称,总价,单价,产权信息,建筑面积,户型结构,建筑类型,建筑结构,装修,梯户比,供暖,电梯,区域,具体区域,厅,厨,卫,楼层类型,总层数,东,南,西,北,东南,东北,西南,西北,室
1999,1999,翼之城 商务办公类用房，需全款购买,125.0,16028.0,non_co_ownership,77.99,no_data_yet,No_data_yet,steel_concrete_structure,simple_decoration,0.16666666666666666,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,16,no,no,no,north,no,no,no,no,3
2000,2000,翼之城，商务办公类用房，写字楼，有电梯,330.0,15096.0,non_co_ownership,218.61,no_data_yet,No_data_yet,unknown_structure,simple_decoration,0.2857142857142857,no_data_yet,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,10,no,south,no,north,no,no,no,no,2
2001,2001,翼之城，商务办公类用房，需全款购买,110.0,17389.0,non_co_ownership,63.26,no_data_yet,No_data_yet,steel_concrete_structure,hardcover,0.17647058823529413,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,18,east,no,no,north,no,no,no,no,2
2002,2002,尚峯壹號      南向     精装修,210.0,34382.0,non_co_ownership,61.08,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.15384615384615385,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,12,no,south,no,no,no,no,no,no,1
2003,2003,尚峯壹號     精装修      南向,164.0,30048.0,non_co_ownership,54.58,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.15384615384615385,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,12,no,south,no,no,no,no,no,no,1
2004,2004,尚峯壹號       南向     精装修,130.0,23766.0,non_co_ownership,54.7,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.15384615384615385,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,12,no,no,no,no,southeast,no,no,no,3
2005,2005,平层，小面积 业主诚意出售 开间,55.0,19806.0,non_co_ownership,27.77,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.0967741935483871,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,12,east,no,no,no,no,no,no,no,2
2006,2006,太阳城东边户联排五居 花园约200平米 满五唯一,1100.0,40274.0,co_ownership,273.13,no_data_yet,No_data_yet,mixed_structure,others,0.25,central_heating,elevator,Shunyi,Shunyi_others,2,1,4,bottom_floor,3,no,south,no,north,no,no,no,no,5
2007,2007,东亚首航国际 1室0厅 北,68.0,17886.0,non_co_ownership,38.02,no_data_yet,tower,steel_concrete_structure,hardcover,0.12903225806451613,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,9,no,no,no,north,no,no,no,no,1
2008,2008,顺鑫朗郡一层两居室，精装修，业主诚心出售,260.0,29165.0,non_co_ownership,89.15,no_data_yet,Banlou,steel_concrete_structure,others,0.5,central_heating,elevator,Shunyi,Shunyi_others,1,1,1,bottom_floor,11,no,south,no,north,no,no,no,no,2
2009,2009,东亚首航国际 商品房办公类 可以注册,68.0,17594.0,non_co_ownership,38.65,flat_floor,tower,steel_concrete_structure,hardcover,0.12903225806451613,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,top_floor,9,no,no,west,no,no,no,no,no,1
2010,2010,此房楼层高，视野开阔，业主诚意出售 看房提前约,155.0,18727.0,co_ownership,82.77,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.12244897959183673,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,15,no,no,no,no,no,northeast,no,no,3
2011,2011,50年商办房 前后无遮挡 朝南向,85.0,23612.0,non_co_ownership,36.0,no_data_yet,banta_combination,steel_concrete_structure,simple_decoration,0.2857142857142857,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,12,no,south,no,no,no,no,no,no,1
2012,2012,炫立方小户型精装修，总价合适，户型简单,100.0,21911.0,non_co_ownership,45.64,no_data_yet,tower,steel_concrete_structure,hardcover,0.09433962264150944,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,12,no,south,no,no,no,no,no,no,2
2013,2013,宏远临空总部港，视野宽阔，采光充足。,145.0,18062.0,non_co_ownership,80.28,no_data_yet,tower,steel_concrete_structure,hardcover,0.08333333333333333,central_heating,no_data_yet,Shunyi,Shunyi_others,0,0,0,middle_floor,16,no,south,no,no,no,no,no,no,3
2014,2014,尚峯壹號       南向     精装修,180.0,32980.0,non_co_ownership,54.58,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.15384615384615385,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,12,no,south,no,no,no,no,no,no,1
2015,2015,翼之城，南朝向的房，采光好。。,145.0,20846.0,non_co_ownership,69.56,no_data_yet,banta_combination,steel_concrete_structure,hardcover,0.1111111111111111,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,17,no,south,no,no,no,no,no,no,3
2016,2016,炫立方，商品房小区，2015年建成,100.0,22154.0,non_co_ownership,45.14,no_data_yet,tower,steel_concrete_structure,others,0.12244897959183673,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,15,east,no,no,no,no,no,no,no,3
2017,2017,东亚首航国际 1室1厅 南,110.0,16160.0,non_co_ownership,68.07,flat_floor,tower,steel_concrete_structure,hardcover,0.19047619047619047,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,13,no,south,no,no,no,no,no,no,2
2018,2018,旭辉空港中心 业主诚心出售 满五年看房方便,75.0,15366.0,non_co_ownership,48.81,no_data_yet,tower,steel_concrete_structure,others,0.03448275862068965,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,top_floor,12,east,no,no,no,no,no,no,no,1
2019,2019,采 光 好 总 价 低 格 局 合 理,98.0,23412.0,co_ownership,41.86,no_data_yet,tower,steel_concrete_structure,hardcover,0.08,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,7,east,no,no,no,no,no,no,no,2
2020,2020,炫立方精装小户型，空间开阔，大落地窗视野很好,77.0,17104.0,co_ownership,45.02,no_data_yet,tower,steel_concrete_structure,hardcover,0.12244897959183673,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,15,east,no,no,no,no,no,no,no,2
2021,2021,水色时光五区大三居 落地飘窗 通风效果好 全明户型,398.0,29334.0,non_co_ownership,135.68,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Shunyi,Shunyi_others,2,1,2,low_floor,11,no,south,no,north,no,no,no,no,3
2022,2022,炫立方 1室1厅 东,95.0,18476.0,non_co_ownership,51.42,skip_floor,tower,steel_concrete_structure,hardcover,0.09433962264150944,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,12,east,no,no,no,no,no,no,no,2
2023,2023,炫立方精装小户型，空间开阔，落地窗视野良好,90.0,19364.0,non_co_ownership,46.48,no_data_yet,tower,steel_concrete_structure,hardcover,0.12244897959183673,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,15,east,no,no,no,no,no,no,no,2
2024,2024,北京苏活二区 简单装修 采光好,170.0,25495.0,non_co_ownership,66.68,no_data_yet,tower,steel_concrete_structure,hardcover,0.08,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,7,no,south,no,no,no,no,no,no,3
2025,2025,首开北京苏活 商务办公 南向采光好 户型方正,245.0,27114.0,non_co_ownership,90.36,no_data_yet,banta_combination,steel_concrete_structure,others,0.07142857142857142,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,8,no,south,no,no,no,no,no,no,5
2026,2026,首开北京苏活有电梯的房子，看房比较方便,138.0,27823.0,non_co_ownership,49.6,no_data_yet,banta_combination,steel_concrete_structure,simple_decoration,0.12,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,8,east,no,no,north,no,no,no,no,3
2027,2027,翼之城小区，房本已经满五年，看房提前约,92.0,19195.0,non_co_ownership,47.93,no_data_yet,banta_combination,steel_concrete_structure,others,0.1111111111111111,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,17,no,no,no,north,no,no,no,no,2
2028,2028,大红本，满二年，有电梯，精装修，小区人车分流,168.0,18862.0,non_co_ownership,89.07,flat_floor,Banlou,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,14,no,no,no,north,no,no,no,no,3
2029,2029,空港国际 2室1厅 西北,210.0,24841.0,non_co_ownership,84.54,no_data_yet,banta_combination,steel_concrete_structure,others,0.17391304347826084,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,10,no,no,no,no,no,no,no,northwest,3
2030,2030,卡法国际 1室1厅 北,95.0,23405.0,non_co_ownership,40.59,no_data_yet,Banlou,steel_concrete_structure,others,0.0975609756097561,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,6,no,no,no,north,no,no,no,no,2
2031,2031,东方太阳城琴湖湾精装两居室位置好,380.0,35515.0,non_co_ownership,107.0,no_data_yet,Banlou,mixed_structure,hardcover,0.5,central_heating,elevator,Shunyi,Shunyi_others,2,1,1,high_floor,6,no,south,no,north,no,no,no,no,2
2032,2032,尚峯壹號 园林景观社区   环境优美,513.0,32799.0,co_ownership,156.41,flat_floor,tower,steel_concrete_structure,others,0.6666666666666666,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,21,no,south,no,north,no,no,no,no,4
2033,2033,丽喜花园 低楼层 业主诚意出售,300.0,33614.0,non_co_ownership,89.25,no_data_yet,Banlou,mixed_structure,simple_decoration,0.5,no_data_yet,no,Shunyi,Shunyi_others,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,3
2034,2034,双层格局，中间楼层，电梯房，可注册公司,150.0,19621.0,non_co_ownership,76.45,no_data_yet,banta_combination,steel_concrete_structure,hardcover,0.07407407407407407,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,9,east,no,no,no,no,no,no,no,4
2035,2035,宏远临空总部港，低楼层，诚意出售。,142.0,19447.0,non_co_ownership,73.02,no_data_yet,tower,steel_concrete_structure,hardcover,0.15384615384615385,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,13,no,no,no,no,no,no,no,northwest,3
2036,2036,宏远临空总部港，精装，诚意出售.,150.0,18685.0,non_co_ownership,80.28,no_data_yet,tower,steel_concrete_structure,hardcover,0.09090909090909093,central_heating,no_data_yet,Shunyi,Shunyi_others,0,0,0,low_floor,16,no,south,no,no,no,no,no,no,3
2037,2037,焦各庄街2号院  50年商办房 个人需要5年社保或者纳税,210.0,20168.0,non_co_ownership,104.13,no_data_yet,banta_combination,steel_concrete_structure,hardcover,0.2857142857142857,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,12,no,south,no,no,no,no,no,no,3
2038,2038,北京苏活二区  中间楼层  看房方便,94.0,20453.0,non_co_ownership,45.96,no_data_yet,banta_combination,steel_concrete_structure,others,0.08,no_data_yet,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,9,east,no,no,no,no,no,no,no,2
2039,2039,航城广场，50年产权，全款购买,85.0,20952.0,non_co_ownership,40.57,no_data_yet,banta_combination,steel_concrete_structure,others,0.07692307692307693,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,9,east,no,no,no,no,no,no,no,2
2040,2040,金地未未来 1室0厅 西,65.0,23407.0,non_co_ownership,27.77,no_data_yet,Banlou,steel_concrete_structure,others,0.0967741935483871,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,12,no,no,west,no,no,no,no,no,1
2041,2041,建成年代新，小区环境好，总共两栋楼，物业管理严格。,80.0,16605.0,non_co_ownership,48.18,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.10526315789473684,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,8,no,no,west,no,no,no,no,no,2
2042,2042,房龄新 交通便利，需要全款 需要购房资质,90.0,17265.0,non_co_ownership,52.13,flat_floor,tower,steel_concrete_structure,simple_decoration,0.12903225806451613,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,top_floor,9,no,no,west,no,no,no,no,no,2
2043,2043,东亚首航国际 带电 梯 需全款,120.0,20333.0,non_co_ownership,59.02,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.12903225806451613,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,9,no,no,west,no,no,no,no,no,2
2044,2044,大面积主体朝南向的，环境好，管理好,340.0,32602.0,non_co_ownership,104.29,flat_floor,tower,steel_concrete_structure,others,0.5,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,17,no,south,no,no,no,no,no,no,3
2045,2045,旭辉26街区 2室1厅 西南,110.0,27535.0,non_co_ownership,39.95,no_data_yet,tower,steel_concrete_structure,others,1.0,central_heating,no_data_yet,Shunyi,Shunyi_others,0,0,0,middle_floor,9,no,no,no,no,no,no,southwest,no,3
2046,2046,炫立方 1室1厅 南,100.0,19889.0,non_co_ownership,50.28,duplex,tower,steel_concrete_structure,hardcover,0.09433962264150944,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,12,no,south,no,no,no,no,no,no,2
2047,2047,和悦居10号院 1室1厅 南,200.0,36894.0,non_co_ownership,54.21,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Shunyi,Shunyi_others,1,1,1,middle_floor,14,no,south,no,no,no,no,no,no,1
2048,2048,旭辉26街区 ， 电梯房，业主诚心出售,112.0,29335.0,non_co_ownership,38.18,no_data_yet,tower,steel_concrete_structure,rough,0.04878048780487805,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,8,no,no,west,no,no,no,no,no,2
2049,2049,小区环境好，管理好，24小时安保，人车分流,170.0,28146.0,co_ownership,60.4,no_data_yet,Banlou,steel_concrete_structure,others,0.15384615384615385,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,12,no,no,west,north,no,no,no,no,2
2050,2050,尚峯壹號 1室1厅 南,155.0,28399.0,non_co_ownership,54.58,no_data_yet,Banlou,steel_concrete_structure,hardcover,0.15384615384615385,central_heating,elevator,Shunyi,Shunyi_others,1,1,1,high_floor,12,no,south,no,no,no,no,no,no,1
2051,2051,东亚首航国际 1室1厅 西,86.0,16498.0,non_co_ownership,52.13,flat_floor,tower,steel_concrete_structure,simple_decoration,0.12903225806451613,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,9,no,no,west,no,no,no,no,no,2
2052,2052,尚峯壹號，环境好，朝南，高楼层,130.0,23819.0,non_co_ownership,54.58,no_data_yet,Banlou,steel_concrete_structure,others,0.15384615384615385,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,12,no,south,no,no,no,no,no,no,1
2053,2053,下坡屯家园一区 南北通透三居室 房本满五年 诚心出售,310.0,30874.0,non_co_ownership,100.41,no_data_yet,Banlou,steel_concrete_structure,simple_decoration,0.3333333333333333,self_heating,elevator,Shunyi,Shunyi_others,1,1,1,top_floor,11,no,south,no,north,no,no,no,no,3
2054,2054,天博中心 1室1厅 南,280.0,18999.0,non_co_ownership,147.38,no_data_yet,No_data_yet,unknown_structure,others,0.047619047619047616,no_data_yet,no_data_yet,Shunyi,Shunyi_others,0,0,0,low_floor,24,no,south,no,no,no,no,no,no,2
2055,2055,焦各庄街2号院.装修不错 ，电梯房，拎包入住,238.0,44603.0,non_co_ownership,53.36,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.3333333333333333,central_heating,elevator,Shunyi,Shunyi_others,1,1,1,high_floor,11,no,no,no,no,no,no,southwest,no,1
2056,2056,首创派尚国际 2室1厅 东,110.0,25399.0,non_co_ownership,43.31,no_data_yet,banta_combination,steel_concrete_structure,hardcover,0.08333333333333333,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,11,east,no,no,no,no,no,no,no,3
2057,2057,北京苏活小区，一 层 可 以 做 底 商,200.0,32830.0,non_co_ownership,60.92,no_data_yet,banta_combination,steel_concrete_structure,others,0.08695652173913042,self_heating,elevator,Shunyi,Shunyi_others,0,0,0,bottom_floor,8,no,south,no,north,no,no,no,no,3
2058,2058,旭辉26街区，精装修有房本，诚心出售,80.0,30477.0,non_co_ownership,26.25,no_data_yet,tower,steel_concrete_structure,hardcover,0.125,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,9,no,no,no,north,no,no,no,no,1
2059,2059,旭辉26街区，2018年建成，全款购买,80.0,30477.0,non_co_ownership,26.25,no_data_yet,tower,steel_concrete_structure,hardcover,0.125,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,9,no,south,no,north,no,no,no,no,2
2060,2060,焦各庄街2号院，电梯房，楼龄新,139.0,22496.0,non_co_ownership,61.79,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.2857142857142857,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,12,no,no,no,north,no,no,no,no,2
2061,2061,旭辉26街区 ， 电梯房，业主诚心出售,115.0,28902.0,non_co_ownership,39.79,no_data_yet,tower,steel_concrete_structure,hardcover,0.12903225806451613,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,9,east,no,west,no,no,no,no,no,3
2062,2062,旭辉26街区，价格可谈，诚意出售,169.0,28428.0,non_co_ownership,59.45,no_data_yet,tower,steel_concrete_structure,hardcover,0.125,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,9,no,south,no,north,no,no,no,no,4
2063,2063,精装修，楼龄新，诚心出售，随时签约,100.0,17696.0,non_co_ownership,56.51,no_data_yet,banta_combination,steel_concrete_structure,hardcover,0.10256410256410256,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,middle_floor,14,no,south,no,no,no,no,no,no,1
2064,2064,环境优美 朝南向电梯房 可注册公司 随时看房,325.0,31164.0,non_co_ownership,104.29,flat_floor,tower,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,low_floor,17,no,south,no,no,no,no,no,no,3
2065,2065,旭辉26街区 ， 电梯房，业主诚心出售,77.0,29334.0,co_ownership,26.25,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.12121212121212123,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,bottom_floor,9,no,south,no,north,no,no,no,no,2
2066,2066,高楼层，毛配方，可以按照自己喜欢的风格装修,119.0,22001.0,non_co_ownership,54.09,no_data_yet,No_data_yet,unknown_structure,rough,0.1111111111111111,no_data_yet,no_data_yet,Shunyi,Shunyi_others,0,0,0,top_floor,8,no,no,no,north,no,no,no,no,2
2067,2067,旭辉26街区，精装修有电梯，业主诚心出售,83.0,31620.0,non_co_ownership,26.25,no_data_yet,tower,steel_concrete_structure,simple_decoration,0.125,central_heating,elevator,Shunyi,Shunyi_others,0,0,0,high_floor,9,no,south,no,north,no,no,no,no,2
