id ,title,price, unit price,Property information,floor area,House structure,Building Type,Architectural structure,Interior design,ladder ratio,heating,elevator,District,Specific area,hall,kitchen,toilet,Floor type,total floors,east,south,west,north,east-south,east-north,west-south,west-north,room,Longtitude,Latitude,PublishTime,imgUrl,collected
2969,北京怡园 高楼层 边户三居 诚心出售,452,47320,co_ownership,95.52,flat_floor,Banlou,steel_concrete_structure,hardcover,0.333333333,self_heating,elevator,Changping,Dongguan,2,1,1,high_floor,16,no,south,no,north,no,no,no,no,3,115.73100668757432,39.11262728632801,None,None,FALSE
2970,新起点嘉园 精装3居 诚心卖 带车位,1580,129233,non_co_ownership,122.26,flat_floor,tower,steel_concrete_structure,hardcover,0.375,central_heating,elevator,Haidian,Wanliu,2,1,1,middle_floor,20,no,no,no,no,no,no,southwest,no,3,115.41929720650378,39.37232248167664,None,None,FALSE
2971,富宏馨居 三室两厅两卫 高层电梯房 坐观北京城美景,1760,139351,non_co_ownership,126.3,flat_floor,banta_combination,mixed_structure,hardcover,0.181818182,central_heating,elevator,Xicheng,Liupu_Kang,2,1,2,high_floor,16,no,no,no,no,no,no,southwest,no,3,116.45149019483605,39.45339918430474,None,None,FALSE
2972,南北通透两居室，   满五唯一，,760,79950,non_co_ownership,95.06,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,self_heating,elevator,Haidian,Xierqi,2,1,1,bottom_floor,15,no,south,no,north,no,no,no,no,2,115.8528874969407,39.41895039744698,None,None,FALSE
2973,业主诚售，满两年卖，户型方正，适宜居住,635,60894,non_co_ownership,104.28,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Changping,Huiguan,1,1,1,middle_floor,22,no,south,no,north,no,no,no,no,3,115.47293385714056,39.67865023983582,None,None,FALSE
2974,太阳国际公馆平层墅质三居室 精装修 采光好 适宜居住,1370,74737,non_co_ownership,183.31,flat_floor,banta_combination,steel_concrete_structure,simple_decoration,0.333333333,self_heating,elevator,Chaoyang,Sun_Palace,1,1,2,middle_floor,12,no,south,no,north,no,no,no,no,3,116.07541130959957,39.09312113610124,None,None,FALSE
2975,国美全南户型两居 中楼层采光好 正观小区花园 明卫,640,64739,non_co_ownership,98.86,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.333333333,central_heating,elevator,Chaoyang,Chaoqing,2,1,1,middle_floor,27,no,no,no,no,no,no,southwest,no,2,115.5816014098693,40.02281862218609,None,None,FALSE
2976,东四禾风相府3居 商品房满五年唯一,1492,127457,non_co_ownership,117.06,flat_floor,Banlou,steel_concrete_structure,hardcover,0.2,central_heating,elevator,Dongcheng,Jinbao_Street,1,1,2,middle_floor,14,no,no,no,no,no,northeast,no,no,3,116.23510299456156,40.12174418535653,None,None,FALSE
2977,朝阳大悦城东侧 雅成一里正规两居室，诚意出售！！,455,52006,co_ownership,87.49,flat_floor,tower,steel_concrete_structure,hardcover,0.181818182,self_heating,elevator,Chaoyang,Chaoqing,1,1,1,middle_floor,24,no,no,no,north,no,no,southwest,no,2,116.11207800444674,40.3251181302974,None,None,FALSE
2978,惠润园朝东中楼层满五唯一商品房，视野宽阔,449,60545,non_co_ownership,74.16,flat_floor,banta_combination,mixed_structure,hardcover,0.105263158,central_heating,elevator,Chaoyang,Sihui,1,1,1,middle_floor,9,east,no,no,no,no,no,no,no,2,115.76352631562668,40.41239230372187,None,None,FALSE
2979,清润家园满五年无户口南北通透两居室,445,67960,non_co_ownership,65.48,flat_floor,Banlou,brick_concrete_structure,simple_decoration,0.5,central_heating,no,Haidian,Qinghe,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,116.1371258328489,39.43226405351884,None,None,FALSE
2980,中关村双榆树北里精装一居室，不临街，停车方便。,620,169399,non_co_ownership,36.6,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Haidian,shuangyushu,1,1,1,middle_floor,6,no,south,no,no,no,no,no,no,1,115.44698626030124,39.55992435684338,None,None,FALSE
2981,电梯两居室 次顶层 双南采光好 近地铁 满五唯一,499,87238,non_co_ownership,57.2,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Chaoyang,Anzhen,1,1,1,high_floor,16,no,south,no,no,no,no,no,no,2,115.03222591457697,39.533893052295156,None,None,FALSE
2982,南北通透，精装修，不临街，交通便利，诚意出售,595,93701,non_co_ownership,63.5,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Haidian,Ganjiakou,0,1,1,top_floor,6,no,south,west,north,no,no,no,no,3,116.94721833270864,40.96101964372437,None,None,FALSE
2983,惠新里小区  东南一居室 带正规客厅 采光好！,370,78241,non_co_ownership,47.29,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Chaoyang,Huixin_West_Street,1,1,1,middle_floor,17,east,south,no,no,no,no,no,no,1,115.42118423948857,39.18029894407932,None,None,FALSE
2984,龙博苑三区 全南向一居 商满五唯一,356,60329,co_ownership,59.01,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,self_heating,no,Changping,Huiguan,1,1,1,top_floor,6,no,south,no,no,no,no,no,no,1,116.02792077878583,39.686352766799466,None,None,FALSE
2985,熙湖小区有固定车位满五年唯一精装修中央空调地暖,1250,72092,non_co_ownership,173.39,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,self_heating,elevator,Haidian,Tiancun,2,1,2,low_floor,12,no,south,west,north,no,no,no,no,3,116.40234735482595,39.19155018893139,None,None,FALSE
2986,美利新世界 中间楼层 南北2居 满五年唯一,465,46292,non_co_ownership,100.45,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,no,Daxing,Old_palace,1,1,2,middle_floor,6,no,south,no,north,no,no,no,no,2,115.44207109454034,40.857620839213176,None,None,FALSE
2987,丽都壹号 1室1厅 西北,515,84220,non_co_ownership,61.15,flat_floor,Banlou,steel_concrete_structure,hardcover,0.4,central_heating,elevator,Chaoyang,Jiuxianqiao,1,1,1,high_floor,22,no,no,no,no,no,no,no,northwest,1,116.71927883880728,39.937110837946626,None,None,FALSE
2988,麓景嘉园北里  好位置 中间层 自住装修 诚意出售,330,38426,non_co_ownership,85.88,flat_floor,Banlou,mixed_structure,hardcover,0.5,self_heating,no,Haidian,Haidian_others,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,115.0747163565649,40.602674349171814,None,None,FALSE
2989,此房满五唯一商品房，前排无遮挡，视野采光好。,530,59867,non_co_ownership,88.53,flat_floor,Banlou,mixed_structure,others,0.5,central_heating,no,Chaoyang,Sihui,1,1,1,low_floor,7,no,south,no,north,no,no,no,no,2,116.32323567534745,40.6394108836603,None,None,FALSE
2990,满五年且家庭名下唯一的商品房，精装修，随时签约。,555,69471,non_co_ownership,79.89,flat_floor,tower,steel_concrete_structure,hardcover,0.181818182,self_heating,elevator,Haidian,Qinghe,1,1,1,middle_floor,20,east,no,no,no,no,northeast,no,no,2,115.06145689046986,39.88011306145869,None,None,FALSE
2991,永乐西区南北通透两居室 楼层好 交通便利,315,53058,non_co_ownership,59.37,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Shijingshan,Lugu,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,2,116.62487185393708,39.45880105253764,None,None,FALSE
2992,全南向正规两居室 不临街满五唯一 中间楼层精装修,265,53536,non_co_ownership,49.5,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Fengtai,Yuquanying,1,1,1,middle_floor,5,no,south,no,no,no,no,no,no,2,115.3205864035908,40.38307084433383,None,None,FALSE
2993,菜户营甲86号院 二环边南北两居 1993年板楼 中间层,365,65086,non_co_ownership,56.08,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Caihuying,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,115.53530045914746,39.537047874446905,None,None,FALSE
2994,小两居别墅区洋房集中供暖5个月停车方便,355,54083,non_co_ownership,65.64,flat_floor,Banlou,mixed_structure,simple_decoration,0.25,central_heating,no,Changping,Huiguan,1,1,1,middle_floor,4,no,south,no,north,no,no,no,no,2,116.65874756207752,39.98729895283566,None,None,FALSE
2995,诗景长安 南向 精装大一居 看房方便,450,65579,non_co_ownership,68.62,flat_floor,Banlou,steel_concrete_structure,hardcover,0.4,central_heating,elevator,Shijingshan,Lugu,1,1,1,middle_floor,27,no,south,no,no,no,no,no,no,1,116.7826347204863,40.93109729031817,None,None,FALSE
2996,黄庄小区双南向两居室，有客厅，采光棒,1060,172358,non_co_ownership,61.5,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,central_heating,elevator,Haidian,Zhongguancun,1,1,1,high_floor,16,no,no,no,no,southeast,no,no,no,2,116.64229374735666,40.42682834391563,None,None,FALSE
2997,西河漕胡同 1室0厅 南,265,175497,co_ownership,15.1,flat_floor,No_data_yet,unknown_structure,others,1,no_data_yet,no_data_yet,Dongcheng,Chongwenmen,0,0,0,bottom_floor,1,no,south,no,no,no,no,no,no,1,116.13153001890417,40.32631944417669,None,None,FALSE
2998,万寿路甲6号院，南北通透低楼层两居室,815,136061,non_co_ownership,59.9,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Haidian,Wanshou_Road,1,1,1,bottom_floor,6,no,south,no,north,no,no,no,no,2,116.26670695225266,39.09611288033595,None,None,FALSE
2999,红联南村45号院 南北两居室 中间层 诚心出售,475,87317,non_co_ownership,54.4,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Haidian,Xinjiekou,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,2,115.22342126666352,39.941306379857075,None,None,FALSE
3000,西城广安门、西豪逸景、精装电梯两居、满五唯一,899,92234,non_co_ownership,97.47,flat_floor,tower,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Xicheng,Guanganmen,1,1,1,low_floor,28,east,no,no,no,no,no,no,no,2,115.36873765286789,39.6082734166571,None,None,FALSE
3001,天创世缘 户型方正两居室 满五年 业主配合签约,630,59592,non_co_ownership,105.72,flat_floor,tower,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Chaoyang,Asian_Games_Village,1,1,1,low_floor,31,no,no,no,no,southeast,no,no,northwest,2,116.27712992445588,40.759914620311534,None,None,FALSE
3002,天通苑北一区，商品房，高楼层视野好，20万精装修，,415,41818,co_ownership,99.24,flat_floor,tower,steel_concrete_structure,hardcover,0.272727273,central_heating,elevator,Changping,tiantongyuan,1,1,1,high_floor,29,no,no,no,no,no,no,no,northwest,2,115.11159071037716,40.95005032608431,None,None,FALSE
3003,新宫 南庭新苑北区 南北向两居 精装修 高楼层户型方正,379,55329,non_co_ownership,68.5,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Fengtai,New_palace,1,1,1,high_floor,16,no,south,no,north,no,no,no,no,2,116.15927033603985,40.60069406396435,None,None,FALSE
3004,天泰定福苑 南北双通透 装修好 户型好,435,48784,non_co_ownership,89.17,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,self_heating,no,Chaoyang,Dingfu_Village,1,1,1,middle_floor,7,no,south,no,north,no,no,no,no,2,115.5100684887295,40.140947416176864,None,None,FALSE
3005,东旭园小区中间楼层两居精装看房方便,585,81250,non_co_ownership,72,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Haidian,Xibeiwang,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,115.97842159479929,40.334996801510734,None,None,FALSE
3006,满五年 一手业主 中间层 正规一居室 靠谱签约,328,89864,non_co_ownership,36.5,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Haidian,Qinghe,1,1,1,middle_floor,5,no,south,no,no,no,no,no,no,1,116.4790936571224,39.85511819533929,None,None,FALSE
3007,铁东小区 2室2厅 东北,650,90153,non_co_ownership,72.1,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.083333333,central_heating,elevator,Haidian,Junbo,2,1,1,middle_floor,11,no,no,no,no,no,northeast,no,no,2,116.33656598092563,39.51701166478584,None,None,FALSE
3008,旧宫清逸园满五唯一诚心出售精装修,274,42376,non_co_ownership,64.66,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Daxing,Old_palace,1,1,1,low_floor,6,no,south,no,no,no,no,no,no,2,115.70823973223526,39.8701001345232,None,None,FALSE
3009,静安里小区  两卧室朝向南 没有遮挡 采光好,355,73166,non_co_ownership,48.52,flat_floor,Banlou,steel_concrete_structure,hardcover,0.75,central_heating,elevator,Chaoyang,National_Exhibition,1,1,1,middle_floor,12,no,south,no,no,no,no,no,no,2,116.22186091416778,40.66091730797491,None,None,FALSE
3010,杨庄中区精装一居 看房方便 随时签约 价格可以商量,310,54549,non_co_ownership,56.83,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Shijingshan,Yangzhuang,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,1,115.06069618539983,40.56205452331487,None,None,FALSE
3011,满五年唯一，业主靠谱出售，产权清晰，配套齐全,249,41232,non_co_ownership,60.39,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Tongzhou,Orchard,1,1,1,bottom_floor,6,no,south,no,north,no,no,no,no,2,115.7537527134225,39.87900325044331,None,None,FALSE
3012,望园西里 2室1厅 南 北,393,66084,non_co_ownership,59.47,flat_floor,Banlou,mixed_structure,simple_decoration,0.5,central_heating,no,Fengtai,Qilizhuang,1,1,1,middle_floor,6,no,south,no,north,no,no,no,no,2,115.36325628801143,40.30556134332384,None,None,FALSE
3013,东领鉴筑，南北通透两居室，诚心卖,431,44215,non_co_ownership,97.48,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.166666667,central_heating,elevator,Chaoyang,Dingfu_Village,1,1,1,high_floor,14,no,south,no,north,no,no,no,no,2,116.26333268433694,40.790440571350494,None,None,FALSE
3014,广渠家园 2009年楼龄新 西向无遮挡 满五唯一商品房,680,95412,non_co_ownership,71.27,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.25,central_heating,elevator,Dongcheng,Guangqumen,2,1,1,low_floor,29,no,no,west,no,no,no,no,no,2,116.22573571408066,40.32216547829519,None,None,FALSE
3015,六建 2室1厅 南 北,620,116323,non_co_ownership,53.3,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Haidian,Wukesong,1,1,1,middle_floor,5,no,south,no,north,no,no,no,no,2,115.16419503648521,40.78872533750058,None,None,FALSE
3016,东馨园满二年商品房精装修西南北,380,98192,non_co_ownership,38.7,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Haidian,Xibeiwang,1,1,1,high_floor,6,east,south,no,north,no,no,no,no,1,115.8923918666326,39.38098773102662,None,None,FALSE
3017,八角南里，精装修两居室，满五年唯一，采光通风好,409,49830,non_co_ownership,82.08,flat_floor,Banlou,mixed_structure,hardcover,0.5,central_heating,no,Shijingshan,Anise,1,1,1,top_floor,6,east,no,west,no,no,no,no,no,2,115.59167377639386,40.1926350600329,None,None,FALSE
3018,马连道西里 2室1厅 东 西,520,97269,non_co_ownership,53.46,flat_floor,Banlou,mixed_structure,simple_decoration,0.333333333,central_heating,no,Xicheng,malian_road,1,1,1,low_floor,6,east,no,west,no,no,no,no,no,2,115.01465408940757,39.49320877102808,None,None,FALSE
3019,芳嘉园胡同  双南大两居  无遮挡  低楼层  必看好房,850,111637,non_co_ownership,76.14,flat_floor,Banlou,steel_concrete_structure,hardcover,0.333333333,central_heating,no,Dongcheng,Inside_Chaoyang_Gate,1,1,1,low_floor,6,no,south,no,no,no,no,no,no,2,116.7349095629017,39.56686020655953,None,None,FALSE
3020,关于安外东河沿小区整体介绍...,1157,138464,co_ownership,83.56,flat_floor,banta_combination,steel_concrete_structure,others,0.2,central_heating,elevator,Dongcheng,Andingmen,1,1,1,top_floor,11,no,south,no,north,no,no,no,no,3,116.2135467588888,39.336320969816185,None,None,FALSE
3021,天伦锦城 1室0厅 南,235,49153,non_co_ownership,47.81,flat_floor,tower,steel_concrete_structure,simple_decoration,0.25,self_heating,elevator,Fengtai,Hometown_of_flowers,0,1,1,high_floor,20,no,south,no,no,no,no,no,no,1,116.68525979605087,39.97396424410953,None,None,FALSE
3022,满5年唯一住房，精装修，客厅正对小区花园,640,76182,non_co_ownership,84.01,flat_floor,Banlou,steel_concrete_structure,hardcover,0.5,central_heating,elevator,Chaoyang,Beiyuan,1,1,1,middle_floor,28,no,south,no,north,no,no,no,no,2,115.47014012283027,40.59049828530847,None,None,FALSE
3023,芳源里南北通透两居，电梯高层，满五年1%个人，诚心卖,450,45204,non_co_ownership,99.55,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Daxing,Old_palace,2,1,1,middle_floor,11,no,south,no,north,no,no,no,no,2,115.04557642442363,40.63238400129415,None,None,FALSE
3024,新城嘉园 2室1厅 南 北,340,44059,co_ownership,77.17,flat_floor,Banlou,steel_concrete_structure,simple_decoration,0.5,central_heating,elevator,Tongzhou,pear_garden,1,1,1,high_floor,28,no,south,no,north,no,no,no,no,2,115.7477755134894,40.19288592170433,None,None,FALSE
3025,樱花园 南北通透 高楼层 不临街,550,91713,non_co_ownership,59.97,flat_floor,Banlou,mixed_structure,hardcover,0.333333333,central_heating,no,Chaoyang,Huixin_West_Street,1,1,1,high_floor,6,no,south,no,north,no,no,no,no,2,116.95276281874754,40.10909313936565,None,None,FALSE
3026,天骄俊园9号院 正规一居室 诚心出售,270,46705,non_co_ownership,57.81,flat_floor,banta_combination,steel_concrete_structure,hardcover,0.333333333,self_heating,elevator,Fengtai,New_palace,1,1,1,top_floor,15,no,south,no,no,no,no,no,no,1,116.58503466993312,39.14453078598965,None,None,FALSE
